"HS_ID","ID","WATER_CONTENT","LOG10K"
34,"301","34.09","-2.72"
34,"301","33.59","-2.76"
34,"301","33.09","-2.8"
34,"301","32.61","-2.84"
34,"301","32.13","-2.88"
34,"301","31.66","-2.92"
34,"301","31.23","-3.04"
34,"301","30.89","-3.14"
34,"301","30.56","-3.14"
34,"301","30.22","-3.14"
34,"301","29.85","-3.15"
34,"301","29.48","-3.16"
34,"301","29.08","-3.18"
34,"301","28.68","-3.2"
34,"301","28.27","-3.22"
34,"301","27.84","-3.25"
34,"301","27.41","-3.28"
34,"301","26.98","-3.31"
34,"301","26.55","-3.34"
34,"301","26.11","-3.38"
34,"301","25.68","-3.42"
34,"301","25.26","-3.46"
34,"301","24.84","-3.51"
34,"301","24.44","-3.56"
34,"301","24.06","-3.61"
34,"301","22.99","-3.76"
34,"46","42.54","-1.97"
34,"46","41.85","-2.04"
34,"46","41.16","-2.11"
34,"46","40.48","-2.17"
34,"46","39.81","-2.23"
34,"46","39.16","-2.29"
34,"46","38.52","-2.34"
34,"46","37.88","-2.39"
34,"46","37.27","-2.44"
34,"46","36.66","-2.49"
34,"46","36.07","-2.54"
34,"46","35.49","-2.58"
34,"46","34.92","-2.63"
34,"46","34.37","-2.67"
34,"46","33.83","-2.72"
34,"46","33.31","-2.76"
34,"46","32.79","-2.8"
34,"46","32.3","-2.85"
34,"46","31.81","-2.89"
34,"46","31.34","-2.93"
34,"46","30.88","-2.97"
34,"46","30.43","-3.01"
34,"46","30","-3.06"
34,"46","29.59","-3.13"
34,"46","29.22","-3.2"
34,"46","28.87","-3.26"
34,"46","28.54","-3.31"
34,"46","28.21","-3.34"
34,"46","27.89","-3.36"
34,"46","27.55","-3.38"
34,"46","16.62","-4.8"
34,"46","50.35","-.52"
34,"46","49.21","-.71"
34,"46","48.1","-.9"
34,"46","47.05","-1.15"
34,"46","46.19","-1.43"
34,"46","45.44","-1.59"
34,"46","44.7","-1.71"
34,"46","43.97","-1.81"
34,"46","43.25","-1.89"
34,"55","27.8","-2.9"
34,"55","28.09","-2.86"
34,"55","27.25","-2.97"
34,"55","26.98","-3"
34,"55","26.71","-3.03"
34,"55","26.44","-3.05"
34,"55","26.17","-3.06"
34,"55","25.88","-3.07"
34,"55","25.58","-3.07"
34,"55","25.26","-3.07"
34,"55","24.91","-3.06"
34,"55","24.54","-3.07"
34,"55","24.16","-3.11"
34,"55","23.78","-3.16"
34,"55","23.43","-3.26"
34,"55","23.11","-3.32"
34,"55","22.8","-3.37"
34,"55","22.49","-3.42"
34,"55","22.19","-3.46"
34,"55","15.28","-4.58"
34,"55","46.85","-.31"
34,"55","45.61","-.4"
34,"55","44.16","-.54"
34,"55","42.7","-.72"
34,"55","41.45","-.96"
34,"55","40.44","-1.14"
34,"55","39.55","-1.27"
34,"55","38.74","-1.39"
34,"55","37.98","-1.51"
34,"55","37.36","-1.7"
34,"55","36.84","-1.78"
34,"55","36.34","-1.85"
34,"55","35.86","-1.92"
34,"55","35.39","-1.98"
34,"55","34.95","-2.05"
34,"55","34.52","-2.1"
34,"55","34.11","-2.16"
34,"55","33.71","-2.21"
34,"55","33.32","-2.26"
34,"55","32.93","-2.3"
34,"55","32.55","-2.34"
34,"55","32.18","-2.38"
34,"55","31.8","-2.41"
34,"55","31.41","-2.43"
34,"55","31.01","-2.45"
34,"55","30.6","-2.47"
34,"55","30.19","-2.51"
34,"55","29.79","-2.56"
34,"55","29.41","-2.63"
34,"55","29.05","-2.69"
34,"55","28.71","-2.75"
34,"55","28.39","-2.81"
34,"55","27.52","-2.94"
34,"602","48.75","-.68"
34,"602","16.39","-4.76"
34,"602","46.43","-1.3"
34,"602","45.31","-1.5"
34,"602","44.18","-1.65"
34,"602","43.03","-1.77"
34,"602","41.91","-1.89"
34,"602","40.81","-1.99"
34,"602","39.77","-2.09"
34,"602","38.82","-2.2"
34,"602","37.99","-2.32"
34,"602","37.31","-2.48"
34,"602","36.75","-2.57"
34,"602","36.19","-2.55"
34,"602","35.6","-2.6"
34,"602","35.04","-2.66"
34,"602","34.49","-2.71"
34,"602","33.96","-2.75"
34,"602","33.44","-2.79"
34,"602","32.93","-2.83"
34,"602","32.43","-2.87"
34,"602","31.99","-3"
34,"602","31.63","-3.12"
34,"602","31.31","-3.13"
34,"602","30.97","-3.12"
34,"602","30.61","-3.12"
34,"602","30.24","-3.13"
34,"602","29.84","-3.15"
34,"602","29.43","-3.17"
34,"602","29.01","-3.19"
34,"602","28.58","-3.21"
34,"602","28.14","-3.24"
34,"602","27.69","-3.27"
34,"602","27.25","-3.3"
34,"602","26.8","-3.33"
34,"602","26.36","-3.37"
34,"602","25.93","-3.42"
34,"602","25.51","-3.47"
34,"602","25.1","-3.52"
34,"602","24.72","-3.58"
34,"602","24.36","-3.64"
34,"602","24.01","-3.69"
34,"602","23.68","-3.73"
34,"602","47.57","-1.02"
35,"11","47.62","-1.49"
35,"11","22.49","-4.81"
35,"11","46.14","-1.67"
35,"11","45.42","-1.74"
35,"11","44.7","-1.81"
35,"11","44","-1.88"
35,"11","43.31","-1.95"
35,"11","42.64","-2.01"
35,"11","41.98","-2.07"
35,"11","41.35","-2.14"
35,"11","40.73","-2.2"
35,"11","40.14","-2.26"
35,"11","39.58","-2.33"
35,"11","39.05","-2.39"
35,"11","38.54","-2.45"
35,"11","38.07","-2.51"
35,"11","37.62","-2.57"
35,"11","37.18","-2.63"
35,"11","36.77","-2.69"
35,"11","36.37","-2.74"
35,"11","35.99","-2.8"
35,"11","35.62","-2.85"
35,"11","35.27","-2.9"
35,"11","34.92","-2.95"
35,"11","34.58","-2.99"
35,"11","34.24","-3.04"
35,"11","33.91","-3.09"
35,"11","33.6","-3.16"
35,"11","33.3","-3.17"
35,"11","32.97","-3.17"
35,"11","32.64","-3.22"
35,"11","32.32","-3.27"
35,"11","32","-3.31"
35,"11","31.69","-3.35"
35,"11","31.38","-3.39"
35,"11","31.07","-3.43"
35,"11","30.76","-3.47"
35,"11","30.45","-3.51"
35,"11","52.89","-.49"
35,"11","51.92","-.69"
35,"11","50.97","-.86"
35,"11","50.06","-1.04"
35,"11","49.2","-1.21"
35,"11","48.39","-1.37"
35,"11","30.14","-3.55"
35,"11","29.83","-3.59"
35,"11","29.52","-3.63"
35,"11","29.22","-3.67"
35,"11","28.93","-3.73"
35,"11","28.65","-3.78"
35,"11","28.37","-3.82"
35,"11","28.09","-3.85"
35,"11","27.8","-3.88"
35,"11","27.5","-3.9"
35,"11","46.88","-1.59"
35,"60","55.38","-.45"
35,"60","54.4","-.59"
35,"60","53.44","-.74"
35,"60","52.5","-.87"
35,"60","51.6","-1"
35,"60","50.74","-1.11"
35,"60","49.92","-1.21"
35,"60","49.17","-1.32"
35,"60","48.48","-1.43"
35,"60","47.87","-1.54"
35,"60","47.31","-1.6"
35,"60","46.77","-1.66"
35,"60","46.24","-1.71"
35,"60","45.73","-1.77"
35,"60","45.24","-1.82"
35,"60","44.77","-1.87"
35,"60","44.31","-1.92"
35,"60","43.87","-1.97"
35,"60","43.44","-2.02"
35,"60","43.02","-2.07"
35,"60","42.62","-2.12"
35,"60","42.23","-2.16"
35,"60","41.85","-2.2"
35,"60","41.47","-2.24"
35,"60","41.1","-2.27"
35,"60","40.74","-2.3"
35,"60","40.38","-2.34"
35,"60","40.03","-2.38"
35,"60","39.69","-2.43"
35,"60","39.35","-2.47"
35,"60","39.03","-2.51"
35,"60","38.72","-2.55"
35,"60","38.41","-2.59"
35,"60","38.11","-2.63"
35,"60","37.82","-2.67"
35,"60","37.53","-2.71"
35,"60","37.24","-2.74"
35,"60","36.96","-2.78"
35,"60","36.68","-2.82"
35,"60","36.41","-2.9"
35,"60","36.16","-2.94"
35,"60","35.89","-2.94"
35,"60","35.6","-2.96"
35,"60","35.3","-3.03"
35,"60","35.02","-3.07"
35,"60","34.74","-3.11"
35,"60","34.45","-3.15"
35,"60","34.18","-3.19"
35,"60","33.9","-3.24"
35,"60","33.62","-3.3"
35,"60","33.36","-3.35"
35,"60","33.09","-3.41"
35,"60","20.89","-4.65"
35,"73","57.73","-.45"
35,"73","24.12","-4.73"
35,"73","55.65","-.77"
35,"73","54.64","-.91"
35,"73","53.65","-1.03"
35,"73","52.69","-1.15"
35,"73","51.78","-1.25"
35,"73","50.92","-1.35"
35,"73","50.13","-1.46"
35,"73","49.42","-1.58"
35,"73","48.78","-1.68"
35,"73","48.19","-1.75"
35,"73","47.62","-1.82"
35,"73","47.06","-1.88"
35,"73","46.53","-1.95"
35,"73","46.02","-2.02"
35,"73","45.52","-2.08"
35,"73","45.04","-2.15"
35,"73","44.58","-2.21"
35,"73","44.14","-2.27"
35,"73","43.7","-2.33"
35,"73","43.28","-2.39"
35,"73","42.87","-2.44"
35,"73","42.46","-2.49"
35,"73","42.06","-2.53"
35,"73","41.66","-2.56"
35,"73","41.26","-2.61"
35,"73","40.88","-2.66"
35,"73","40.5","-2.71"
35,"73","40.13","-2.75"
35,"73","39.78","-2.8"
35,"73","39.43","-2.85"
35,"73","39.09","-2.9"
35,"73","38.75","-2.94"
35,"73","38.43","-2.98"
35,"73","38.11","-3.03"
35,"73","37.8","-3.07"
35,"73","37.5","-3.13"
35,"73","37.22","-3.19"
35,"73","36.93","-3.17"
35,"73","36.61","-3.15"
35,"73","36.27","-3.2"
35,"73","35.95","-3.24"
35,"73","35.63","-3.27"
35,"73","35.31","-3.31"
35,"73","34.99","-3.34"
35,"73","34.67","-3.38"
35,"73","34.36","-3.42"
35,"73","34.05","-3.46"
35,"73","33.74","-3.5"
35,"73","33.44","-3.55"
35,"73","33.15","-3.58"
35,"73","32.86","-3.6"
35,"73","32.56","-3.62"
35,"73","32.25","-3.65"
35,"73","31.94","-3.67"
35,"73","31.63","-3.69"
35,"73","56.69","-.62"
36,"20","38.53","-.75"
36,"20","15.37","-4.76"
36,"20","35.89","-1.23"
36,"20","34.53","-1.43"
36,"20","33.23","-1.59"
36,"20","32.08","-1.77"
36,"20","31.09","-1.9"
36,"20","30.2","-2.01"
36,"20","29.4","-2.1"
36,"20","28.67","-2.19"
36,"20","27.99","-2.27"
36,"20","27.35","-2.31"
36,"20","26.71","-2.37"
36,"20","26.11","-2.44"
36,"20","25.55","-2.52"
36,"20","25.05","-2.61"
36,"20","24.59","-2.69"
36,"20","24.17","-2.75"
36,"20","23.76","-2.8"
36,"20","23.37","-2.84"
36,"20","22.97","-2.87"
36,"20","22.52","-2.81"
36,"20","21.98","-2.8"
36,"20","21.41","-2.86"
36,"20","20.88","-3"
36,"20","20.45","-3.15"
36,"20","20.1","-3.27"
36,"20","19.77","-3.29"
36,"20","19.45","-3.37"
36,"20","19.15","-3.44"
36,"20","18.86","-3.5"
36,"20","18.56","-3.55"
36,"20","18.28","-3.63"
36,"20","17.99","-3.7"
36,"20","37.24","-1.02"
36,"28","23.09","-3.03"
36,"28","22.72","-3.07"
36,"28","22.37","-3.13"
36,"28","22.03","-3.16"
36,"28","21.69","-3.2"
36,"28","21.36","-3.23"
36,"28","21.02","-3.25"
36,"28","20.68","-3.29"
36,"28","20.34","-3.34"
36,"28","20.02","-3.39"
36,"28","19.7","-3.44"
36,"28","19.37","-3.48"
36,"28","19.05","-3.53"
36,"28","18.73","-3.57"
36,"28","18.42","-3.67"
36,"28","18.11","-3.68"
36,"28","17.79","-3.76"
36,"28","17.46","-3.81"
36,"28","17.11","-3.94"
36,"28","16.75","-4.14"
36,"28","15.06","-4.94"
36,"28","44.78","-.63"
36,"28","43.44","-.85"
36,"28","42.11","-1.04"
36,"28","40.8","-1.2"
36,"28","39.5","-1.35"
36,"28","38.24","-1.48"
36,"28","37.02","-1.6"
36,"28","35.88","-1.72"
36,"28","34.83","-1.82"
36,"28","33.86","-1.92"
36,"28","32.98","-2.02"
36,"28","32.16","-2.09"
36,"28","31.4","-2.17"
36,"28","30.7","-2.25"
36,"28","30.04","-2.31"
36,"28","29.41","-2.38"
36,"28","28.82","-2.44"
36,"28","28.26","-2.51"
36,"28","27.74","-2.58"
36,"28","27.25","-2.63"
36,"28","26.78","-2.67"
36,"28","26.31","-2.71"
36,"28","25.86","-2.76"
36,"28","25.42","-2.79"
36,"28","24.99","-2.85"
36,"28","24.6","-2.91"
36,"28","24.22","-2.97"
36,"28","23.85","-2.97"
36,"28","23.47","-3"
36,"63","40.08","-.92"
36,"63","14.97","-4.74"
36,"63","37.55","-1.3"
36,"63","36.31","-1.47"
36,"63","35.19","-1.65"
36,"63","34.28","-1.83"
36,"63","33.49","-1.89"
36,"63","32.65","-1.91"
36,"63","31.75","-1.97"
36,"63","30.9","-2.09"
36,"63","30.17","-2.22"
36,"63","29.52","-2.27"
36,"63","28.86","-2.28"
36,"63","28.16","-2.32"
36,"63","27.51","-2.41"
36,"63","26.91","-2.49"
36,"63","26.38","-2.59"
36,"63","25.84","-2.57"
36,"63","25.26","-2.59"
36,"63","24.7","-2.67"
36,"63","24.14","-2.68"
36,"63","23.52","-2.66"
36,"63","22.87","-2.7"
36,"63","22.25","-2.81"
36,"63","21.7","-2.91"
36,"63","21.19","-2.99"
36,"63","20.71","-3.08"
36,"63","20.27","-3.19"
36,"63","19.85","-3.24"
36,"63","19.42","-3.3"
36,"63","18.98","-3.39"
36,"63","18.57","-3.49"
36,"63","18.18","-3.59"
36,"63","17.8","-3.67"
36,"63","17.4","-3.74"
36,"63","17.02","-3.91"
36,"63","16.69","-4.1"
36,"63","38.82","-1.13"
